Animal,runno,Day,Acq Number,genotype,sex,age,age_group,Pool time,Pool Distance,NW Time,NW Distance,NE Time,NE Distance,SE Time,SE Distance,SW Time,SW Distance,NormSWTime,NormSWDist,Average Pool Speed,Average SW Speed
161107_5,N54718//N54721,Day4,1,4,M,379,old,19.4,13.372,0.9,1.54,2.2,5.277,1.3,2.884,15.1,3.671,0.7783505155,0.2745288663,0.6892783505,0.2431125828
161107_6,N54719,Day4,1,4,M,379,old,39.1,44.802,4.9,8.39,3.9,6.719,7.2,12.258,23.1,17.436,0.5907928389,0.3891790545,1.145831202,0.7548051948
161107_7,N54720,Day4,1,4,M,379,old,22.4,13.863,12.1,6.391,1.2,1.114,0.5,0.524,8.6,5.834,0.3839285714,0.4208324317,0.6188839286,0.678372093
161107_8,N54722,Day4,1,4,M,379,old,23.7,33.725,7.4,16.944,7,10.881,0,0,9.4,5.899,0.3966244726,0.1749147517,1.4229957806,0.6275531915
170123_1,N54760/N54754/N54755,Day4,1,0,F,400,old,10.3,11.799,0,0,0,0,0,0,10.3,11.799,1,1,1.1455339806,1.1455339806
170123_2,N54757/N54759,Day4,1,0,F,400,old,5.4,7.309,0,0,0.5,0.852,1.3,4.228,3.7,2.229,0.6851851852,0.3049664797,1.3535185185,0.6024324324
170123_3,N54765,Day4,1,0,F,400,old,8.5,11.963,0,0,0,0,3.1,9.57,5.4,2.393,0.6352941176,0.2000334364,1.4074117647,0.4431481481
170123_4,N54766,Day4,1,4,M,396,old,60,59.583,22.3,24.581,6.9,8.554,5,2.229,25.7,24.22,0.4283333333,0.4064917846,0.99305,0.9424124514
170123_5,N54770,Day4,1,4,M,396,old,8.4,9.439,0.2,0.361,2,4.228,0,0,6.2,4.851,0.7380952381,0.5139315605,1.1236904762,0.7824193548
170123_6,N54761,Day4,1,4,F,396,old,25.4,10.226,21.2,0,3.7,10.226,0,0,0.5,0,0.0196850394,0,0.4025984252,0
170123_7,N54762,Day4,1,4,F,396,old,42.3,31.66,8.8,7.8,20.5,19.632,0,0,13.1,4.228,0.3096926714,0.133543904,0.748463357,0.3227480916
170123_8,N54763,Day4,1,4,F,396,old,21.1,10.586,0,0,3.3,4.818,0.5,1.278,17.3,4.49,0.8199052133,0.4241450973,0.5017061611,0.2595375723
170123_9,N54764,Day4,1,4,F,396,old,60,104.025,4.2,7.178,5.7,10.947,25.1,44.016,24.9,41.885,0.415,0.4026435953,1.73375,1.6821285141
170123_10,N54771,Day4,1,3,F,388,old,8.8,14.814,2,5.211,3.1,7.636,0,0,3.8,1.966,0.4318181818,0.1327122992,1.6834090909,0.5173684211
170123_11,N54772,Day4,1,3,F,388,old,49.1,85.246,5.3,10.226,7.3,12.946,14.9,28.382,21.6,33.692,0.4399185336,0.3952326209,1.7361710794,1.5598148148
170123_12,,Day4,1,3,F,388,old,46.4,67.417,4.6,8.882,6.5,10.291,7.9,14.29,27.4,33.954,0.5905172414,0.5036415148,1.4529525862,1.2391970803
170206_1,N54798,Day4,1,3,F,394,old,11.3,12.323,0,0,2.2,2.589,2.5,4.457,6.6,5.277,0.5840707965,0.4282236468,1.0905309735,0.7995454545
170206_2,N54805/N54800,Day4,1,3,F,394,old,,,0,0,0,0,0,0,0,0,,,,
170206_3,N54801,Day4,1,3,M,393,old,28.1,49.817,2.8,5.932,9.5,18.386,8.1,16.223,7.7,9.275,0.2740213523,0.186181424,1.7728469751,1.2045454545
170206_4,N54802,Day4,1,3,M,393,old,5.6,6.358,1.2,3.343,0.6,1.245,0,0,3.8,1.77,0.6785714286,0.2783894306,1.1353571429,0.4657894737
170206_5,N54803,Day4,1,3,M,393,old,17.3,28.153,3.5,6.719,1.1,2.524,5.7,10.488,6.9,8.423,0.3988439306,0.2991865876,1.6273410405,1.2207246377
170206_6,N54804,Day4,1,3,M,383,old,60,105.533,12.8,27.006,26.6,40.869,12.4,22.057,8.1,15.601,0.135,0.1478305364,1.7588833333,1.9260493827
170206_7,N54806,Day4,1,3,M,383,old,12.1,19.173,0,0,0.4,0.852,2.2,5.375,9.5,12.946,0.7851239669,0.675220362,1.5845454545,1.3627368421
170206_8,N54807,Day4,1,3,M,383,old,60,128.606,14.1,27.334,13.3,27.596,12.8,29.628,19.8,44.049,0.33,0.3425112359,2.1434333333,2.2246969697
170206_9,N54818,Day4,1,0,M,367,old,60,112.252,25.9,47.555,8.8,17.206,8,15.699,17.3,31.791,0.2883333333,0.2832109896,1.8708666667,1.8376300578
170206_10,N54824,Day4,1,0,M,367,old,28.6,50.997,6.4,11.602,5.7,12.094,9,18.091,7.4,9.21,0.2587412587,0.1805988588,1.7831118881,1.2445945946
170206_11,N54825,Day4,1,0,M,367,old,7.8,8.98,0.2,0.754,0.7,1.704,0,0,6.9,6.522,0.8846153846,0.7262806236,1.1512820513,0.9452173913
170206_12,N54826,Day4,1,0,M,367,old,20.7,26.482,4.8,7.899,0.4,0.688,2.3,4.457,13.2,13.437,0.6376811594,0.5074012537,1.2793236715,1.0179545455
170227_1,N54859,Day4,1,0,F,120,young,60,116.25,9.8,17.239,13.6,27.203,15,32.578,21.7,39.231,0.3616666667,0.3374709677,1.9375,1.8078801843
